"","pm.19","pm.51","pm.65","pm.67","pm.82","pm.103","pm.114","pm.115","pm.145","pm.146","pm.161","pm.162","pm.178"
"PmUG01_00059200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00059400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00059700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00059800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00060000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00060200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00060300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00060500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00060600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00060700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00060800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00061900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00062000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00062100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00062200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00062400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00062700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00063000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00063300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00063400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00063800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00064100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00064200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00064300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00064400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00064600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00064800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00064900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00065000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00065100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00065300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00065400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00065500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00065800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00066100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00066200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00066400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00066900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00067200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00067300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00067400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00067600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00067800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00067900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00068000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00068100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00068200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00068300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00068400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00068500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00068600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00069900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00070100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00070300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00070400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00070500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00070600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00070800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00071800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00072000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00072300",0,0,0,4.16992500144231,0,0,0,0,0,0,0,0,0
"PmUG01_00072400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00072700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00072800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00072900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00073300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00073400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00073600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00073900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00074000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00074100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00074200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00074300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00074500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00074700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00074800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00075000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00075100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00075200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00075300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00075500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00075700",0,0,0,0,0,0,0,0,3.32192809488736,0,0,0,0
"PmUG01_00075800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00075900",0,0,1,0,0,0,0,0,0,0,0,0,0
"PmUG01_00076000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00076100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00076200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00076300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00076400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00076500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00076800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00077000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00077100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00077300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00077500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00077700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00077900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00078100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00078300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_00078400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01010100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01010200",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_01010500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01010600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01010700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01011000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01011200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01011400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01011600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01011800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01012100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01012500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01012600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01013200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01013300",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_01013500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01013700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01013800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01013900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01014000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01014100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01014200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01014300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01014400",0,0,2.8073549220576,0,0,0,0,3.32192809488736,0,0,0,0,0
"PmUG01_01014500",0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0
"PmUG01_01014600",0,0,0,0,0,0,0,0,5,6.84549005094437,0,0,0
"PmUG01_01014700",0,0,2,6.6724253419715,5.4594316186373,0,0,2,0,0,2,0,5.39231742277876
"PmUG01_01014800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01014900",0,0,0,0,0,0,0,0,0,0,3.70043971814109,0,0
"PmUG01_01015000",1.58496250072116,0,1.58496250072116,6.52356195605701,5.08746284125034,0,5.88264304936184,1,7.24792751344359,0,4.08746284125034,0,6.4757334309664
"PmUG01_01015100",0,2,0,1,0,0,5.49185309632967,0,4.08746284125034,3.4594316186373,0,0,1
"PmUG01_01015200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01015300",0,0,0,0,0,0,0,0,0,5.6724253419715,0,0,0
"PmUG01_01015400",0,0,0,0,0,0,5.88264304936184,0,0,4.24792751344359,0,0,0
"PmUG01_01015500",1.58496250072116,2.58496250072116,0,0,4,0,0,0,0,0,4.52356195605701,0,0
"PmUG01_01015600",5.35755200461808,4.75488750216347,4.16992500144231,5.8073549220576,0,0,4.39231742277876,4.16992500144231,7.21916852046216,0,3.32192809488736,0,0
"PmUG01_01015700",5.12928301694497,0,0,0,0,1,2,2.8073549220576,0,0,0,0,0
"PmUG01_01015800",1,7.18982455888002,3.70043971814109,0,2.8073549220576,0,4.85798099512757,3.70043971814109,2.32192809488736,0,5.49185309632967,1,0
"PmUG01_01015900",0,0,5,0,0,0,0,0,0,0,0,0,0
"PmUG01_01016000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01016100",6.6724253419715,6.49185309632967,1,7.05528243550119,5.83289001416474,0,6.24792751344359,3.4594316186373,8.84235034341381,2.8073549220576,6.90689059560852,6.37503943134692,6.28540221886225
"PmUG01_01016200",0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0
"PmUG01_01016300",0,0,0,0,0,8.81378119121704,0,0,0,0,0,0,0
"PmUG01_01016400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01016500",3.8073549220576,0,3.4594316186373,0,0,0,3,2,6.04439411935845,6.97727992349992,3.58496250072116,0,0
"PmUG01_01016600",0,0,0,6.82017896241519,0,0,0,0,0,5.4594316186373,0,0,3.70043971814109
"PmUG01_01016700",0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"PmUG01_01016800",0,0,4.8073549220576,3.58496250072116,0,0,0,2.58496250072116,0,0,5.4262647547021,0,1.58496250072116
"PmUG01_01016900",0,0,5.39231742277876,0,6.44294349584873,0,0,3.8073549220576,0,8.12412131182919,0,0,4.64385618977472
"PmUG01_01017000",0,1,2.8073549220576,4.85798099512757,7.62935662007961,0,6.24792751344359,4.08746284125034,2.58496250072116,8.01122725542325,1,0,7.11894107272351
"PmUG01_01017100",0,0,3.32192809488736,0,0,0,0,0,0,0,0,0,0
"PmUG01_01017200",0,0,5.64385618977472,0,8.25738784269265,0,0,3.70043971814109,6.53915881110803,0,0,7.17990909001493,5.4262647547021
"PmUG01_01017300",0,7.82017896241519,0,0,0,3.32192809488736,0,0,0,0,0,0,2.32192809488736
"PmUG01_01017400",0,0,0,3.16992500144231,0,0,0,1,0,0,0,0,5.32192809488736
"PmUG01_01017500",0,4.39231742277876,5.90689059560852,3.90689059560852,0,0,4.64385618977472,0,0,0,0,0,1
"PmUG01_01017600",1.58496250072116,0,0,1,0,0,2,0,0,0,2.58496250072116,0,5.16992500144231
"PmUG01_01017700",0,0,0,0,0,0,0,0,0,0,0,0,5.85798099512757
"PmUG01_01017800",0,0,0,0,0,6.33985000288462,0,0,0,0,0,0,0
"PmUG01_01017900",0,0,0,0,0,0,0,0,4.24792751344359,0,0,0,0
"PmUG01_01018000",6.49185309632967,2.32192809488736,3.4594316186373,4.85798099512757,5.7279204545632,0,5.12928301694497,4.8073549220576,5.24792751344359,8.13955135239879,7.56224242422107,0,0
"PmUG01_01018100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01018200",0,0,0,0,0,0,0,0,0,6.65821148275179,0,0,0
"PmUG01_01018300",0,0,0,0,0,0,0,0,0,0,5.83289001416474,0,0
"PmUG01_01018400",0,0,0,0,1,0,0,0,1.58496250072116,0,2.32192809488736,0,0
"PmUG01_01018500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01018600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01018700",2.32192809488736,0,5.12928301694497,5.32192809488736,6.28540221886225,0,5.4262647547021,4.52356195605701,7.04439411935845,0,5.39231742277876,8.60362634498619,0
"PmUG01_01018800",0,0,0,0,0,0,2.32192809488736,0,0,0,0,3.70043971814109,0
"PmUG01_01018900",0,0,0,0,0,0,0,0,0,4.85798099512757,0,3.70043971814109,6
"PmUG01_01019000",0,0,0,0,0,0,0,2.58496250072116,0,0,0,1.58496250072116,0
"PmUG01_01019100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01019200",0,0,0,0,2.8073549220576,0,0,2.8073549220576,4.24792751344359,0,1,3.16992500144231,4.8073549220576
"PmUG01_01019300",0,0,0,0,0,0,3.32192809488736,2.58496250072116,0,0,5.75488750216347,3.8073549220576,1.58496250072116
"PmUG01_01019400",0,0,0,6.62935662007961,0,0,0,0,0,0,0,0,4.95419631038687
"PmUG01_01019500",0,0,0,0,6.82017896241519,0,0,0,0,0,0,0,0
"PmUG01_01019600",0,0,5.12928301694497,0,0,0,0,0,0,0,0,0,1
"PmUG01_01019700",0,0,2,0,0,0,0,0,0,0,5.7279204545632,8.07146236255662,0
"PmUG01_01019800",0,0,0,0,0,0,0,0,0,4.16992500144231,0,0,0
"PmUG01_01019900",0,0,0,0,0,0,3.4594316186373,0,0,0,0,0,0
"PmUG01_01020100",6.6724253419715,5.49185309632967,6.93073733756289,5.49185309632967,8.34872815423108,0,7.76818432477693,4.39231742277876,7.02236781302845,3.58496250072116,5.12928301694497,5.28540221886225,7
"PmUG01_01020000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01020200",0,0,3.58496250072116,5,7.37503943134692,0,0,4.4594316186373,6.3037807481771,0,4.32192809488736,0,5.24792751344359
"PmUG01_01020300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01020400",0,0,0,0,0,0,0,0,7.35755200461808,0,3.70043971814109,0,4.4594316186373
"PmUG01_01020500",1,6.3037807481771,6.56985560833095,4,5.12928301694497,0,4.70043971814109,3.4594316186373,6.12928301694497,1,2.32192809488736,8.04984854945056,6.12928301694497
"PmUG01_01020600",0,0,0,0,0,8.11894107272351,0,2.8073549220576,3.32192809488736,0,0,0,0
"PmUG01_01020700",0,0,0,0,0,6.62935662007961,0,0,0,0,0,0,0
"PmUG01_01020800",2,0,6.4093909361377,0,0,0,4.39231742277876,0,0,4.70043971814109,3.8073549220576,0,5.4594316186373
"PmUG01_01020900",0,0,3,0,0,0,0,0,0,5.55458885167764,0,0,0
"PmUG01_01021000",1,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01021100",1,3.70043971814109,2,0,1,0,3,0,4.52356195605701,2.58496250072116,6.16992500144231,0,0
"PmUG01_01021200",0,0,0,0,4.32192809488736,0,0,0,0,0,0,0,2.8073549220576
"PmUG01_01021300",0,3.90689059560852,0,6.95419631038687,0,0,0,2,0,0,5.39231742277876,0,2.32192809488736
"PmUG01_01021400",8.58120058192496,0,0,2.32192809488736,0,0,0,4.16992500144231,0,0,3.90689059560852,0,5.55458885167764
"PmUG01_01021500",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,4.32192809488736
"PmUG01_01021600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01021700",4.90689059560852,3.16992500144231,2,7.22881869049588,6.4262647547021,5.52356195605701,7.09803208296053,0,5.78135971352466,0,2.58496250072116,5.78135971352466,3.4594316186373
"PmUG01_01021800",0,0,4.24792751344359,1,6.68650052718322,0,5.52356195605701,2.32192809488736,6.2667865406949,1,5.61470984411521,1,6
"PmUG01_01021900",0,0,0,0,0,0,3.4594316186373,0,2.32192809488736,0,0,0,0
"PmUG01_01022000",0,5.7279204545632,5.20945336562895,5.75488750216347,1,0,2.32192809488736,0,6.4093909361377,0,4.95419631038687,5.24792751344359,2.58496250072116
"PmUG01_01022100",1,0,0,0,0,0,0,0,0,1,0,0,0
"PmUG01_01022200",0,0,0,0,5.4594316186373,0,0,0,0,0,0,0,0
"PmUG01_01022300",0,0,2.32192809488736,6.4262647547021,0,8.0389189892923,0,2.32192809488736,2.32192809488736,1,1,1,0
"PmUG01_01022400",6.68650052718322,0,5.52356195605701,3.4594316186373,7.74146698640115,0,0,5.08746284125034,6.59991284218713,5.4262647547021,6.18982455888002,0,5.20945336562895
"PmUG01_01022500",0,1,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_01022600",0,0,0,0,0,0,4,3.16992500144231,0,0,0,0,2.58496250072116
"PmUG01_01022700",0,0,0,0,0,0,0,1,0,0,0,0,1.58496250072116
"PmUG01_01022800",0,0,0,0,8.28540221886225,0,0,4,0,0,0,0,2.8073549220576
"PmUG01_01022900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01023000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01023100",0,0,0,0,7.4757334309664,8.18487534290828,0,0,5.70043971814109,0,0,0,0
"PmUG01_01023200",3.4594316186373,6.02236781302845,0,0,0,0,0,0,4,7.29462074889163,5.93073733756289,0,2.58496250072116
"PmUG01_01023300",0,0,5.4594316186373,0,0,0,5.85798099512757,1.58496250072116,0,0,0,0,1.58496250072116
"PmUG01_01023400",0,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0
"PmUG01_01023500",7.02236781302845,0,0,6.24792751344359,0,0,0,1,0,0,0,0,0
"PmUG01_01023600",0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,5.49185309632967
"PmUG01_01023700",0,0,0,0,0,4.75488750216347,0,0,0,4,0,0,0
"PmUG01_01023800",7.37503943134692,0,0,0,0,0,0,0,0,0,4.75488750216347,0,0
"PmUG01_01023900",0,1.58496250072116,0,0,0,0,0,2,0,0,5.28540221886225,3.8073549220576,0
"PmUG01_01024000",0,0,2.8073549220576,0,0,0,0,1,0,0,0,0,1
"PmUG01_01024100",0,0,0,0,1,0,5.52356195605701,0,5.83289001416474,0,0,0,5.35755200461808
"PmUG01_01024200",0,0,2,5.28540221886225,0,0,0,0,1.58496250072116,0,0,0,0
"PmUG01_01024300",1,5.58496250072116,0,7.29462074889163,5.20945336562895,0,6.82017896241519,4.08746284125034,5.35755200461808,0,0,0,3.16992500144231
"PmUG01_01024400",1.58496250072116,5.55458885167764,2,0,7.33985000288462,0,0,0,0,0,0,3,2.32192809488736
"PmUG01_01024500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01024600",1.58496250072116,0,0,6.58496250072116,0,0,0,1,0,0,0,0,0
"PmUG01_01024700",3.90689059560852,0,0,0,0,4.52356195605701,3.90689059560852,1,0,0,0,0,0
"PmUG01_01024800",0,0,0,0,4.32192809488736,4.4594316186373,1,1.58496250072116,3.70043971814109,0,3.4594316186373,0,3.32192809488736
"PmUG01_01024900",0,0,0,0,0,4.39231742277876,0,2,0,0,0,0,5.04439411935845
"PmUG01_01025000",0,0,0,0,0,0,3,0,0,0,0,0,0
"PmUG01_01025100",4.4594316186373,0,5.16992500144231,0,5.12928301694497,9.14465824283188,0,1,6.14974711950468,0,5.04439411935845,0,7.18982455888002
"PmUG01_01025200",0,3.4594316186373,0,0,0,5.49185309632967,0,0,0,0,0,0,0
"PmUG01_01025300",3.58496250072116,6.16992500144231,4.4594316186373,4.95419631038687,6.4594316186373,1,0,0,3.8073549220576,6.62935662007961,0,3.90689059560852,1
"PmUG01_01025400",6.02236781302845,0,2.32192809488736,0,0,0,0,0,1.58496250072116,4.16992500144231,3.58496250072116,0,3.70043971814109
"PmUG01_01025500",0,0,2.32192809488736,5.4262647547021,0,8.8008998999203,1.58496250072116,0,1,2.32192809488736,1,0,0
"PmUG01_01025600",4.24792751344359,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01025700",0,0,0,0,0,0,2,2.32192809488736,0,0,0,0,0
"PmUG01_01025800",0,0,0,0,0,0,0,1,1,2.32192809488736,1,3.58496250072116,0
"PmUG01_01025900",1,4.70043971814109,0,0,0,0,0,0,3.4594316186373,0,0,0,0
"PmUG01_01026000",0,0,3,5.90689059560852,4.8073549220576,0,0,0,0,0,0,0,0
"PmUG01_01026100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01026200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01026300",5.8073549220576,0,0,6.18982455888002,1.58496250072116,1,0,3.90689059560852,5,0,6,6.28540221886225,5.90689059560852
"PmUG01_01026400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01026500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01026600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01026700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01026800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01026900",0,5,0,0,0,6.95419631038687,0,0,0,0,0,0,0
"PmUG01_01027000",0,0,4.58496250072116,0,0,0,2,0,0,0,6.02236781302845,1,0
"PmUG01_01027100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01027200",0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0
"PmUG01_01027300",2,7.15987133677839,1,0,3.4594316186373,1,0,2.32192809488736,1,0,4.8073549220576,2,0
"PmUG01_01027400",0,0,0,0,0,0,0,2.8073549220576,0,0,0,0,0
"PmUG01_01027500",5.8073549220576,7.61470984411521,5.70043971814109,6.84549005094437,5.32192809488736,3,7.97727992349992,4.24792751344359,7.86418614465428,9.07146236255662,8.5274770060604,6.65821148275179,7.62205181945638
"PmUG01_01027600",5.83289001416474,0,6.24792751344359,7.56224242422107,0,0,0,3.70043971814109,6.04439411935845,0,5.83289001416474,1,8.467605550083
"PmUG01_01027700",0,0,0,0,0,0,3.90689059560852,0,0,0,0,0,1.58496250072116
"PmUG01_01027800",1,4.58496250072116,0,0,4.64385618977472,0,4.08746284125034,2.58496250072116,6.04439411935845,0,5.61470984411521,1.58496250072116,4.52356195605701
"PmUG01_01027900",0,0,0,0,0,0,2.8073549220576,0,1.58496250072116,0,0,1,0
"PmUG01_01028000",0,0,0,0,0,0,0,0,3.70043971814109,0,0,0,0
"PmUG01_01028100",0,0,0,0,0,0,0,4.32192809488736,0,0,0,0,0
"PmUG01_01028200",7.10852445677817,4.4594316186373,6.33985000288462,7.90689059560852,1,0,0,0,0,6.83289001416474,0,0,3
"PmUG01_01028300",0,0,0,0,0,0,0,1.58496250072116,3.16992500144231,0,0,0,0
"PmUG01_01028400",7.19967234483636,0,0,0,0,4.52356195605701,0,3.4594316186373,0,0,0,0,0
"PmUG01_01028500",0,4.90689059560852,0,0,0,0,6.55458885167764,1,1.58496250072116,0,0,0,0
"PmUG01_01028600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01028700",0,0,0,0,0,0,0,0,0,3,0,0,0
"PmUG01_01028800",0,0,5.8073549220576,0,0,0,0,3.70043971814109,0,0,2.8073549220576,0,6.56985560833095
"PmUG01_01028900",3.4594316186373,1,0,0,1,1.58496250072116,4.85798099512757,3.16992500144231,2.8073549220576,2,1,6.78135971352466,2.32192809488736
"PmUG01_01029000",0,1,0,0,0,0,3.4594316186373,3.8073549220576,0,0,0,0,3.4594316186373
"PmUG01_01029100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_01029200",0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116
"PmUG01_01029300",0,0,0,3.90689059560852,7.60733031374961,3.8073549220576,0,0,0,0,2,0,0
"PmUG01_01029400",0,0,2.58496250072116,0,4.16992500144231,7.96578428466209,5.6724253419715,2.58496250072116,0,0,0,0,1.58496250072116
"PmUG01_01029500",0,4.52356195605701,0,0,0,0,0,0,0,0,0,0,4.75488750216347
"PmUG01_01029600",0,0,1,4.8073549220576,0,0,0,0,5.28540221886225,0,0,7.49185309632967,6.64385618977472
"PmUG01_01029700",0,0,0,0,7.10852445677817,0,0,0,0,0,0,0,0
"PmUG01_01029800",7.876516946565,8.58496250072116,2,4.64385618977472,1,0,4,4.4594316186373,4.64385618977472,6.82017896241519,6.24792751344359,5.95419631038687,5.97727992349992
"PmUG01_01029900",0,0,0,0,0,0,1,1,0,0,0,1.58496250072116,0
"PmUG01_01030000",4.64385618977472,4.85798099512757,3.32192809488736,6.22881869049588,2.58496250072116,0,7,3.4594316186373,0,2.32192809488736,5.04439411935845,1.58496250072116,5.64385618977472
